Prediction,Store,Date
6019.978,140,2015-08-20
8084.8174,140,2015-08-21
6555.9224,140,2015-08-22
390.5409,140,2015-08-23
7741.426,140,2015-08-24
7821.9517,140,2015-08-25
7466.1597,140,2015-08-26
6668.6187,140,2015-08-27
7722.803,140,2015-08-28
5441.428,140,2015-08-29
572.45874,140,2015-08-30
13141.6,140,2015-08-31
12113.893,140,2015-09-01
11341.321,140,2015-09-02
11095.625,140,2015-09-03
14834.81,140,2015-09-04
7903.3403,140,2015-09-05
150.96362,140,2015-09-06
8698.195,140,2015-09-07
9709.363,140,2015-09-08
9034.175,140,2015-09-09
8429.097,140,2015-09-10
9728.979,140,2015-09-11
8544.313,140,2015-09-12
604.12476,140,2015-09-13
13099.967,140,2015-09-14
13344.69,140,2015-09-15
11981.769,140,2015-09-16
12587.928,140,2015-09-17
5134.798,141,2015-08-01
229.78563,141,2015-08-02
9350.815,141,2015-08-03
8138.7563,141,2015-08-04
7673.7446,141,2015-08-05
8660.935,141,2015-08-06
8920.633,141,2015-08-07
5283.4756,141,2015-08-08
532.59973,141,2015-08-09
4937.8047,141,2015-08-10
4453.0493,141,2015-08-11
4506.642,141,2015-08-12
5039.919,141,2015-08-13
5456.7246,141,2015-08-14
6729.2217,141,2015-08-15
465.9164,141,2015-08-16
5686.1914,141,2015-08-17
5926.672,141,2015-08-18
6316.705,141,2015-08-19
5755.5913,141,2015-08-20
6747.003,141,2015-08-21
6221.7397,141,2015-08-22
454.71182,141,2015-08-23
5779.6626,141,2015-08-24
5395.5703,141,2015-08-25
5585.6035,141,2015-08-26
5780.9907,141,2015-08-27
6907.758,141,2015-08-28
3495.8528,141,2015-08-29
772.0934,141,2015-08-30
12808.52,141,2015-08-31
11337.6,141,2015-09-01
10671.735,141,2015-09-02
10516.143,141,2015-09-03
15194.822,141,2015-09-04
8433.8125,141,2015-09-05
378.50613,141,2015-09-06
7797.639,141,2015-09-07
5566.3027,141,2015-09-08
4646.722,141,2015-09-09
5128.871,141,2015-09-10
9190.65,141,2015-09-11
9695.519,141,2015-09-12
582.88617,141,2015-09-13
13969.173,141,2015-09-14
13810.679,141,2015-09-15
12840.432,141,2015-09-16
13328.533,141,2015-09-17
3152.5945,142,2015-08-01
48.429714,142,2015-08-02
6053.118,142,2015-08-03
6078.72,142,2015-08-04
5050.873,142,2015-08-05
5368.2363,142,2015-08-06
6018.847,142,2015-08-07
4092.5117,142,2015-08-08
325.0335,142,2015-08-09
3755.8635,142,2015-08-10
4636.402,142,2015-08-11
4088.8623,142,2015-08-12
5288.251,142,2015-08-13
6176.694,142,2015-08-14
4296.532,142,2015-08-15
319.56717,142,2015-08-16
7708.597,142,2015-08-17
7491.295,142,2015-08-18
8037.6143,142,2015-08-19
7845.898,142,2015-08-20
9835.327,142,2015-08-21
3771.2896,142,2015-08-22
352.94922,142,2015-08-23
5994.122,142,2015-08-24
5128.4673,142,2015-08-25
5867.0986,142,2015-08-26
5741.09,142,2015-08-27
7820.2876,142,2015-08-28
4875.6064,142,2015-08-29
389.6923,142,2015-08-30
12320.7295,142,2015-08-31
11774.957,142,2015-09-01
10982.085,142,2015-09-02
10511.962,142,2015-09-03
14392.393,142,2015-09-04
5556.3506,142,2015-09-05
-158.43513,142,2015-09-06
5561.2866,142,2015-09-07
5054.007,142,2015-09-08
5193.2954,142,2015-09-09
5515.23,142,2015-09-10
9136.172,142,2015-09-11
6078.603,142,2015-09-12
341.96216,142,2015-09-13
12464.687,142,2015-09-14
11738.352,142,2015-09-15
11266.312,142,2015-09-16
11559.2,142,2015-09-17
5878.1865,143,2015-08-01
126.445526,143,2015-08-02
10049.083,143,2015-08-03
8714.942,143,2015-08-04
8911.263,143,2015-08-05
8831.719,143,2015-08-06
8726.772,143,2015-08-07
5531.508,143,2015-08-08
274.84415,143,2015-08-09
7697.6294,143,2015-08-10
6568.29,143,2015-08-11
5410.431,143,2015-08-12
5242.642,143,2015-08-13
7004.2173,143,2015-08-14
6486.22,143,2015-08-15
325.19012,143,2015-08-16
6348.9326,143,2015-08-17
7368.632,143,2015-08-18
6430.321,143,2015-08-19
6135.077,143,2015-08-20
7117.1216,143,2015-08-21
6313.558,143,2015-08-22
297.44125,143,2015-08-23
7334.3774,143,2015-08-24
6763.014,143,2015-08-25
6056.5063,143,2015-08-26
5601.9478,143,2015-08-27
7627.611,143,2015-08-28
4629.6636,143,2015-08-29
507.23624,143,2015-08-30
11961.775,143,2015-08-31
13672.983,143,2015-09-01
11893.998,143,2015-09-02
10826.08,143,2015-09-03
15769.357,143,2015-09-04
8530.176,143,2015-09-05
-94.193054,143,2015-09-06
9164.144,143,2015-09-07
6355.5654,143,2015-09-08
4558.7056,143,2015-09-09
4758.8506,143,2015-09-10
10210.672,143,2015-09-11
7815.1196,143,2015-09-12
85.99411,143,2015-09-13
12242.38,143,2015-09-14
13646.685,143,2015-09-15
13630.158,143,2015-09-16
13742.962,143,2015-09-17
6154.931,144,2015-08-01
200.4304,144,2015-08-02
11986.51,144,2015-08-03
11184.627,144,2015-08-04
11260.606,144,2015-08-05
11322.578,144,2015-08-06
11479.155,144,2015-08-07
6462.516,144,2015-08-08
508.0472,144,2015-08-09
9105.482,144,2015-08-10
8273.104,144,2015-08-11
7145.7505,144,2015-08-12
8218.952,144,2015-08-13
9936.704,144,2015-08-14
524.6984,144,2015-08-15
434.21286,144,2015-08-16
7143.8364,144,2015-08-17
6762.008,144,2015-08-18
7108.044,144,2015-08-19
7719.768,144,2015-08-20
8868.758,144,2015-08-21
7760.411,144,2015-08-22
473.78558,144,2015-08-23
8079.2837,144,2015-08-24
7063.788,144,2015-08-25
6837.8677,144,2015-08-26
7184.063,144,2015-08-27
9755.848,144,2015-08-28
5485.467,144,2015-08-29
340.95526,144,2015-08-30
11871.891,144,2015-08-31
11527.884,144,2015-09-01
10556.621,144,2015-09-02
12964.555,144,2015-09-03
16064.303,144,2015-09-04
7680.2466,144,2015-09-05
365.15475,144,2015-09-06
11477.6,144,2015-09-07
7825.7285,144,2015-09-08
7010.585,144,2015-09-09
8165.282,144,2015-09-10
13011.574,144,2015-09-11
8346.961,144,2015-09-12
417.95102,144,2015-09-13
14166.804,144,2015-09-14
11531.61,144,2015-09-15
11265.406,144,2015-09-16
15832.246,144,2015-09-17
6430.7515,145,2015-08-01
-13.922949,145,2015-08-02
11417.647,145,2015-08-03
10812.449,145,2015-08-04
10660.464,145,2015-08-05
11151.027,145,2015-08-06
10996.229,145,2015-08-07
917.5823,145,2015-08-08
728.1588,145,2015-08-09
7723.455,145,2015-08-10
8106.8833,145,2015-08-11
7283.68,145,2015-08-12
7385.5522,145,2015-08-13
8216.336,145,2015-08-14
593.1964,145,2015-08-15
586.3008,145,2015-08-16
7027.2485,145,2015-08-17
6593.904,145,2015-08-18
6240.5796,145,2015-08-19
6544.864,145,2015-08-20
9716.057,145,2015-08-21
7947.2275,145,2015-08-22
572.8771,145,2015-08-23
8113.428,145,2015-08-24
7549.0117,145,2015-08-25
7049.3213,145,2015-08-26
6237.629,145,2015-08-27
7762.4336,145,2015-08-28
4707.676,145,2015-08-29
534.96344,145,2015-08-30
12865.875,145,2015-08-31
10331.656,145,2015-09-01
11099.109,145,2015-09-02
11602.052,145,2015-09-03
16465.613,145,2015-09-04
7632.576,145,2015-09-05
922.2354,145,2015-09-06
11705.796,145,2015-09-07
9616.05,145,2015-09-08
7817.87,145,2015-09-09
8594.223,145,2015-09-10
11388.972,145,2015-09-11
7367.5664,145,2015-09-12
558.6881,145,2015-09-13
12944.519,145,2015-09-14
10913.974,145,2015-09-15
10983.63,145,2015-09-16
12596.064,145,2015-09-17
7356.483,146,2015-08-01
68.90527,146,2015-08-02
11082.704,146,2015-08-03
10489.896,146,2015-08-04
10720.8955,146,2015-08-05
10206.369,146,2015-08-06
11707.967,146,2015-08-07
8643.911,146,2015-08-08
765.89716,146,2015-08-09
9473.676,146,2015-08-10
10269.199,146,2015-08-11
8225.928,146,2015-08-12
8583.561,146,2015-08-13
10912.086,146,2015-08-14
7810.748,146,2015-08-15
833.7073,146,2015-08-16
7964.153,146,2015-08-17
8538.374,146,2015-08-18
8539.214,146,2015-08-19
7824.3833,146,2015-08-20
10005.447,146,2015-08-21
8939.119,146,2015-08-22
655.9787,146,2015-08-23
8938.309,146,2015-08-24
9326.757,146,2015-08-25
7354.2007,146,2015-08-26
7431.3843,146,2015-08-27
9188.193,146,2015-08-28
7093.685,146,2015-08-29
839.2807,146,2015-08-30
13807.804,146,2015-08-31
14075.712,146,2015-09-01
13968.505,146,2015-09-02
12777.567,146,2015-09-03
17627.723,146,2015-09-04
9131.34,146,2015-09-05
334.98883,146,2015-09-06
9899.248,146,2015-09-07
8939.3955,146,2015-09-08
8272.781,146,2015-09-09
8029.461,146,2015-09-10
13000.544,146,2015-09-11
11908.25,146,2015-09-12
555.45544,146,2015-09-13
13111.868,146,2015-09-14
14276.738,146,2015-09-15
13020.152,146,2015-09-16
13663.027,146,2015-09-17
8792.525,147,2015-08-01
112.557076,147,2015-08-02
11231.273,147,2015-08-03
9967.135,147,2015-08-04
10134.912,147,2015-08-05
10552.42,147,2015-08-06
12251.348,147,2015-08-07
9870.943,147,2015-08-08
628.0236,147,2015-08-09
9520.865,147,2015-08-10
8555.563,147,2015-08-11
8361.02,147,2015-08-12
8132.126,147,2015-08-13
10292.202,147,2015-08-14
9878.561,147,2015-08-15
606.5642,147,2015-08-16
7597.334,147,2015-08-17
8891.324,147,2015-08-18
7999.269,147,2015-08-19
7509.972,147,2015-08-20
10264.679,147,2015-08-21
10233.673,147,2015-08-22
389.63333,147,2015-08-23
8954.538,147,2015-08-24
8921.699,147,2015-08-25
8696.965,147,2015-08-26
7850.3228,147,2015-08-27
10185.316,147,2015-08-28
7366.7065,147,2015-08-29
641.9432,147,2015-08-30
13958.855,147,2015-08-31
12200.839,147,2015-09-01
12616.238,147,2015-09-02
12400.686,147,2015-09-03
16357.196,147,2015-09-04
10272.489,147,2015-09-05
414.9597,147,2015-09-06
10130.909,147,2015-09-07
9662.664,147,2015-09-08
8377.289,147,2015-09-09
8524.862,147,2015-09-10
13340.944,147,2015-09-11
12378.475,147,2015-09-12
476.93237,147,2015-09-13
13554.413,147,2015-09-14
13533.654,147,2015-09-15
12485.637,147,2015-09-16
12428.75,147,2015-09-17
4366.325,149,2015-08-01
89.1566,149,2015-08-02
9071.327,149,2015-08-03
7209.066,149,2015-08-04
7776.8364,149,2015-08-05
7702.4326,149,2015-08-06
7835.7734,149,2015-08-07
4936.918,149,2015-08-08
405.56406,149,2015-08-09
6024.3115,149,2015-08-10
4594.159,149,2015-08-11
4554.9917,149,2015-08-12
5200.403,149,2015-08-13
5890.934,149,2015-08-14
456.6313,149,2015-08-15
458.59662,149,2015-08-16
5390.216,149,2015-08-17
6225.583,149,2015-08-18
5960.887,149,2015-08-19
7001.541,149,2015-08-20
7237.454,149,2015-08-21
5941.8447,149,2015-08-22
463.06158,149,2015-08-23
5221.572,149,2015-08-24
6156.232,149,2015-08-25
5167.3315,149,2015-08-26
4807.8057,149,2015-08-27
6659.359,149,2015-08-28
5031.059,149,2015-08-29
561.9346,149,2015-08-30
13352.812,149,2015-08-31
10619.398,149,2015-09-01
11025.148,149,2015-09-02
11502.193,149,2015-09-03
14947.21,149,2015-09-04
7500.7095,149,2015-09-05
309.22055,149,2015-09-06
6192.8447,149,2015-09-07
5730.17,149,2015-09-08
4522.3267,149,2015-09-09
5402.821,149,2015-09-10
8588.077,149,2015-09-11
8751.67,149,2015-09-12
346.63803,149,2015-09-13
13150.868,149,2015-09-14
13182.079,149,2015-09-15
13452.33,149,2015-09-16
14566.414,149,2015-09-17
7910.0127,150,2015-08-01
320.94556,150,2015-08-02
14375.042,150,2015-08-03
12266.538,150,2015-08-04
12792.575,150,2015-08-05
13823.579,150,2015-08-06
12902.795,150,2015-08-07
10208.951,150,2015-08-08
413.89978,150,2015-08-09
9309.476,150,2015-08-10
9884.788,150,2015-08-11
9732.767,150,2015-08-12
9947.176,150,2015-08-13
11258.4795,150,2015-08-14
8705.191,150,2015-08-15
426.50003,150,2015-08-16
8776.136,150,2015-08-17
8476.638,150,2015-08-18
9098.183,150,2015-08-19
8456.372,150,2015-08-20
11939.399,150,2015-08-21
9262.835,150,2015-08-22
308.3738,150,2015-08-23
9695.255,150,2015-08-24
9859.616,150,2015-08-25
9158.775,150,2015-08-26
8824.316,150,2015-08-27
10796.58,150,2015-08-28
8103.341,150,2015-08-29
436.6429,150,2015-08-30
13413.8,150,2015-08-31
12501.84,150,2015-09-01
13043.263,150,2015-09-02
12896.676,150,2015-09-03
17543.676,150,2015-09-04
11231.502,150,2015-09-05
-20.821404,150,2015-09-06
9069.902,150,2015-09-07
8880.1455,150,2015-09-08
8925.68,150,2015-09-09
8339.587,150,2015-09-10
13633.727,150,2015-09-11
11271.701,150,2015-09-12
163.14267,150,2015-09-13
13430.314,150,2015-09-14
13806.608,150,2015-09-15
14200.336,150,2015-09-16
14588.622,150,2015-09-17
3332.2537,152,2015-08-01
172.96954,152,2015-08-02
8247.734,152,2015-08-03
7196.0522,152,2015-08-04
6856.8306,152,2015-08-05
6519.7573,152,2015-08-06
7962.342,152,2015-08-07
3721.843,152,2015-08-08
359.64114,152,2015-08-09
5176.7085,152,2015-08-10
4355.687,152,2015-08-11
4694.2124,152,2015-08-12
4953.5767,152,2015-08-13
6335.5244,152,2015-08-14
3942.9316,152,2015-08-15
470.37598,152,2015-08-16
6082.918,152,2015-08-17
6945.6147,152,2015-08-18
5990.251,152,2015-08-19
5775.221,152,2015-08-20
7902.579,152,2015-08-21
3297.741,152,2015-08-22
368.92902,152,2015-08-23
5968.9087,152,2015-08-24
5397.5327,152,2015-08-25
6174.097,152,2015-08-26
5600.258,152,2015-08-27
8119.1016,152,2015-08-28
4512.2656,152,2015-08-29
240.48923,152,2015-08-30
11966.911,152,2015-08-31
13288.227,152,2015-09-01
11975.977,152,2015-09-02
11065.778,152,2015-09-03
15220.67,152,2015-09-04
5231.802,152,2015-09-05
-44.350952,152,2015-09-06
7857.673,152,2015-09-07
7679.8267,152,2015-09-08
5993.8027,152,2015-09-09
4844.4414,152,2015-09-10
8286.017,152,2015-09-11
5914.864,152,2015-09-12
193.32448,152,2015-09-13
12715.208,152,2015-09-14
12837.52,152,2015-09-15
12392.301,152,2015-09-16
12460.962,152,2015-09-17
3422.4678,153,2015-08-01
129.1513,153,2015-08-02
9671.612,153,2015-08-03
8538.803,153,2015-08-04
8545.532,153,2015-08-05
8819.31,153,2015-08-06
9393.7,153,2015-08-07
4068.8455,153,2015-08-08
296.16806,153,2015-08-09
6695.3984,153,2015-08-10
5770.3584,153,2015-08-11
5238.3945,153,2015-08-12
6193.241,153,2015-08-13
6547.67,153,2015-08-14
4687.754,153,2015-08-15
343.70987,153,2015-08-16
6147.6406,153,2015-08-17
7529.5566,153,2015-08-18
7326.4253,153,2015-08-19
7239.193,153,2015-08-20
7556.11,153,2015-08-21
3449.8374,153,2015-08-22
341.20276,153,2015-08-23
6332.736,153,2015-08-24
6185.6763,153,2015-08-25
5844.7207,153,2015-08-26
5717.191,153,2015-08-27
6846.4165,153,2015-08-28
4584.066,153,2015-08-29
235.81094,153,2015-08-30
11865.154,153,2015-08-31
13007.083,153,2015-09-01
12855.702,153,2015-09-02
12804.886,153,2015-09-03
15441.595,153,2015-09-04
6163.166,153,2015-09-05
-71.4116,153,2015-09-06
6898.391,153,2015-09-07
6745.0547,153,2015-09-08
6349.5347,153,2015-09-09
6619.609,153,2015-09-10
8443.187,153,2015-09-11
6525.461,153,2015-09-12
212.78471,153,2015-09-13
12919.519,153,2015-09-14
13654.066,153,2015-09-15
13816.992,153,2015-09-16
13583.396,153,2015-09-17
7793.482,154,2015-08-01
193.24088,154,2015-08-02
13084.837,154,2015-08-03
11016.232,154,2015-08-04
11467.15,154,2015-08-05
13448.643,154,2015-08-06
12423.466,154,2015-08-07
10461.008,154,2015-08-08
515.1963,154,2015-08-09
9605.34,154,2015-08-10
10814.634,154,2015-08-11
9690.462,154,2015-08-12
10789.541,154,2015-08-13
12200.398,154,2015-08-14
10538.139,154,2015-08-15
568.1136,154,2015-08-16
10323.622,154,2015-08-17
9957.871,154,2015-08-18
9530.722,154,2015-08-19
10325.131,154,2015-08-20
11133.969,154,2015-08-21
10449.099,154,2015-08-22
526.9737,154,2015-08-23
10599.519,154,2015-08-24
10787.476,154,2015-08-25
10334.969,154,2015-08-26
9167.906,154,2015-08-27
11009.661,154,2015-08-28
8633.162,154,2015-08-29
939.27136,154,2015-08-30
14011.632,154,2015-08-31
12150.496,154,2015-09-01
14180.429,154,2015-09-02
13228.666,154,2015-09-03
17646.26,154,2015-09-04
13035.248,154,2015-09-05
318.26035,154,2015-09-06
11178.856,154,2015-09-07
11650.209,154,2015-09-08
10258.519,154,2015-09-09
10432.971,154,2015-09-10
15318.455,154,2015-09-11
12310.527,154,2015-09-12
758.9918,154,2015-09-13
14108.825,154,2015-09-14
13948.3955,154,2015-09-15
15245.1045,154,2015-09-16
14821.841,154,2015-09-17
6987.7153,155,2015-08-01
63.993183,155,2015-08-02
10037.314,155,2015-08-03
9079.034,155,2015-08-04
8873.4375,155,2015-08-05
9278.792,155,2015-08-06
9403.532,155,2015-08-07
7323.4507,155,2015-08-08
394.6934,155,2015-08-09
7524.1094,155,2015-08-10
6136.061,155,2015-08-11
4830.9297,155,2015-08-12
5371.6094,155,2015-08-13
7087.9624,155,2015-08-14
7076.418,155,2015-08-15
400.03958,155,2015-08-16
6899.37,155,2015-08-17
7281.229,155,2015-08-18
6452.027,155,2015-08-19
8128.385,155,2015-08-20
8569.165,155,2015-08-21
6825.5957,155,2015-08-22
224.11664,155,2015-08-23
7595.322,155,2015-08-24
7087.2915,155,2015-08-25
5727.4326,155,2015-08-26
6067.277,155,2015-08-27
6977.274,155,2015-08-28
4799.176,155,2015-08-29
595.1606,155,2015-08-30
13834.802,155,2015-08-31
11752.161,155,2015-09-01
11570.703,155,2015-09-02
13076.213,155,2015-09-03
16984.795,155,2015-09-04
7926.652,155,2015-09-05
535.87976,155,2015-09-06
7687.82,155,2015-09-07
5600.9795,155,2015-09-08
4810.414,155,2015-09-09
5438.988,155,2015-09-10
12301.784,155,2015-09-11
10688.519,155,2015-09-12
636.77356,155,2015-09-13
13349.454,155,2015-09-14
14222.641,155,2015-09-15
14023.833,155,2015-09-16
15250.393,155,2015-09-17
7216.6094,157,2015-08-01
93.8361,157,2015-08-02
13917.429,157,2015-08-03
14167.746,157,2015-08-04
12405.951,157,2015-08-05
13006.736,157,2015-08-06
12258.823,157,2015-08-07
8147.979,157,2015-08-08
327.3818,157,2015-08-09
10871.113,157,2015-08-10
10692.135,157,2015-08-11
10945.607,157,2015-08-12
10734.076,157,2015-08-13
12292.243,157,2015-08-14
8784.27,157,2015-08-15
485.88202,157,2015-08-16
10079.021,157,2015-08-17
11883.77,157,2015-08-18
11638.138,157,2015-08-19
11044.747,157,2015-08-20
12826.498,157,2015-08-21
8547.709,157,2015-08-22
265.33704,157,2015-08-23
10253.407,157,2015-08-24
10159.005,157,2015-08-25
10099.1875,157,2015-08-26
9146.388,157,2015-08-27
12070.684,157,2015-08-28
9180.105,157,2015-08-29
459.16614,157,2015-08-30
14966.675,157,2015-08-31
15328.086,157,2015-09-01
14041.542,157,2015-09-02
13311.976,157,2015-09-03
18962.797,157,2015-09-04
8591.348,157,2015-09-05
349.54462,157,2015-09-06
9408.357,157,2015-09-07
10176.454,157,2015-09-08
9909.207,157,2015-09-09
8858.688,157,2015-09-10
15204.914,157,2015-09-11
11240.979,157,2015-09-12
492.8538,157,2015-09-13
13924.894,157,2015-09-14
14741.875,157,2015-09-15
14323.609,157,2015-09-16
15852.138,157,2015-09-17
9250.39,158,2015-08-01
-5.934335,158,2015-08-02
11394.324,158,2015-08-03
10993.298,158,2015-08-04
12138.34,158,2015-08-05
11288.126,158,2015-08-06
12809.978,158,2015-08-07
13400.305,158,2015-08-08
571.85626,158,2015-08-09
8520.67,158,2015-08-10
9050.431,158,2015-08-11
8086.1875,158,2015-08-12
8526.894,158,2015-08-13
9967.782,158,2015-08-14
10511.955,158,2015-08-15
599.92096,158,2015-08-16
7082.912,158,2015-08-17
7411.7295,158,2015-08-18
7953.9556,158,2015-08-19
7404.287,158,2015-08-20
9679.1045,158,2015-08-21
9120.928,158,2015-08-22
444.3897,158,2015-08-23
7493.8315,158,2015-08-24
8059.7573,158,2015-08-25
7954.556,158,2015-08-26
7893.782,158,2015-08-27
9168.717,158,2015-08-28
7305.6533,158,2015-08-29
622.47833,158,2015-08-30
12971.93,158,2015-08-31
12791.396,158,2015-09-01
13473.518,158,2015-09-02
12040.242,158,2015-09-03
16833.328,158,2015-09-04
12767.515,158,2015-09-05
515.07275,158,2015-09-06
10850.009,158,2015-09-07
10336.0,158,2015-09-08
8951.854,158,2015-09-09
9298.028,158,2015-09-10
14086.059,158,2015-09-11
12814.5205,158,2015-09-12
702.6856,158,2015-09-13
13230.568,158,2015-09-14
13723.63,158,2015-09-15
12532.673,158,2015-09-16
14885.049,158,2015-09-17
7599.5757,159,2015-08-01
183.71664,159,2015-08-02
10629.644,159,2015-08-03
10464.097,159,2015-08-04
10358.222,159,2015-08-05
10486.805,159,2015-08-06
10918.628,159,2015-08-07
7785.51,159,2015-08-08
486.13144,159,2015-08-09
7807.937,159,2015-08-10
8132.7583,159,2015-08-11
8023.753,159,2015-08-12
7403.6304,159,2015-08-13
8831.397,159,2015-08-14
7287.196,159,2015-08-15
533.59503,159,2015-08-16
7912.4956,159,2015-08-17
6811.9736,159,2015-08-18
7379.576,159,2015-08-19
8352.917,159,2015-08-20
10569.811,159,2015-08-21
8513.547,159,2015-08-22
468.9829,159,2015-08-23
8398.181,159,2015-08-24
8912.067,159,2015-08-25
7970.2695,159,2015-08-26
7549.817,159,2015-08-27
9318.072,159,2015-08-28
6418.0938,159,2015-08-29
318.26797,159,2015-08-30
12711.985,159,2015-08-31
12388.213,159,2015-09-01
11223.149,159,2015-09-02
11417.558,159,2015-09-03
16083.364,159,2015-09-04
8469.753,159,2015-09-05
-58.204685,159,2015-09-06
10040.788,159,2015-09-07
8082.6206,159,2015-09-08
6942.568,159,2015-09-09
7517.235,159,2015-09-10
11542.33,159,2015-09-11
8501.802,159,2015-09-12
191.56,159,2015-09-13
13284.367,159,2015-09-14
12654.638,159,2015-09-15
12603.85,159,2015-09-16
14224.273,159,2015-09-17
5642.2207,160,2015-08-01
176.6086,160,2015-08-02
8209.982,160,2015-08-03
7294.872,160,2015-08-04
7979.2285,160,2015-08-05
8392.37,160,2015-08-06
9697.765,160,2015-08-07
6246.737,160,2015-08-08
385.75085,160,2015-08-09
4820.8994,160,2015-08-10
4736.425,160,2015-08-11
4930.3135,160,2015-08-12
5420.9346,160,2015-08-13
7517.693,160,2015-08-14
7082.451,160,2015-08-15
365.52063,160,2015-08-16
5299.563,160,2015-08-17
5853.3013,160,2015-08-18
5770.314,160,2015-08-19
5447.609,160,2015-08-20
7776.6025,160,2015-08-21
7089.8594,160,2015-08-22
518.31165,160,2015-08-23
5466.7446,160,2015-08-24
5568.2217,160,2015-08-25
6471.8022,160,2015-08-26
5411.7896,160,2015-08-27
7237.0166,160,2015-08-28
5880.801,160,2015-08-29
422.5112,160,2015-08-30
11895.954,160,2015-08-31
12027.046,160,2015-09-01
11554.809,160,2015-09-02
10478.076,160,2015-09-03
14532.896,160,2015-09-04
8945.241,160,2015-09-05
-64.68095,160,2015-09-06
7189.9927,160,2015-09-07
4774.1323,160,2015-09-08
4718.099,160,2015-09-09
5198.331,160,2015-09-10
8846.187,160,2015-09-11
9373.558,160,2015-09-12
218.01158,160,2015-09-13
12231.631,160,2015-09-14
12641.574,160,2015-09-15
11984.722,160,2015-09-16
11908.626,160,2015-09-17
7087.5054,161,2015-08-01
44.98363,161,2015-08-02
9862.737,161,2015-08-03
9621.373,161,2015-08-04
9144.6,161,2015-08-05
9105.025,161,2015-08-06
9966.6455,161,2015-08-07
